# Longitud de onda (micrones)	Flujo (W)
6.854145245513050266e-01	5.835787756278559528e-36
6.855618638780055507e-01	5.855499118170460446e-36
6.857092032047060748e-01	5.875210480062331964e-36
6.858565425314065989e-01	5.894921841954387234e-36
6.860038818581071229e-01	5.914633203846256748e-36
6.861512211848077580e-01	5.934344565738339414e-36
6.862985605115081711e-01	5.954055927630180863e-36
6.864458998382089172e-01	5.973767289522063740e-36
6.865932391649094413e-01	5.993478651414122352e-36
6.867405784916099654e-01	6.013190013305999883e-36
6.868879178183104894e-01	6.032901375198046467e-36
6.870352571450110135e-01	6.052612737089905958e-36
6.871825964717115376e-01	6.072324098981965905e-36
6.873299357984120617e-01	6.092035460873840096e-36
6.874772751251125857e-01	6.111746822765691568e-36
6.876246144518132208e-01	6.131458184657744834e-36
6.877719537785137449e-01	6.151169546549611006e-36
6.879192931052142690e-01	6.170880908441662936e-36
6.880666324319147931e-01	6.190592270333523762e-36
6.882139717586153171e-01	6.210303632225587719e-36
6.883613110853158412e-01	6.230014994117452555e-36
6.885086504120163653e-01	6.249726356009457711e-36
6.886559897387168894e-01	6.269437717901362639e-36
6.888033290654175245e-01	6.289149079793219456e-36
6.889506683921180485e-01	6.308860441685272722e-36
6.890980077188185726e-01	6.328571805017161710e-36
6.892453470455192077e-01	6.348308537682161142e-36
6.893926863722196208e-01	6.369029455582908450e-36
6.895400256989202559e-01	6.395991615902817509e-36
6.896873650256208910e-01	6.430550187514916810e-36
6.898347043523214150e-01	6.466916777320802569e-36
6.899820436790219391e-01	6.503357805772499946e-36
6.901293830057224632e-01	6.539799064594255212e-36
6.902767223324229873e-01	6.576240323415689746e-36
6.904240616591235113e-01	6.612681582237296674e-36
6.905714009858240354e-01	6.649122841058802036e-36
6.907187403125245595e-01	6.685564099880231225e-36
6.908660796392251946e-01	6.722005358701991836e-36
6.910134189659257187e-01	6.758446617523367570e-36
6.911607582926262427e-01	6.794887876345136199e-36
6.913080976193267668e-01	6.831329135166548015e-36
6.914554369460272909e-01	6.867770393988285908e-36
6.916027762727278150e-01	6.904211652809683023e-36
6.917501155994283391e-01	6.940652911631438289e-36
6.918974549261288631e-01	6.977094170452854114e-36
6.920447942528294982e-01	7.013535429274596016e-36
6.921921335795300223e-01	7.049976688095998477e-36
6.923394729062306574e-01	7.086417946917773789e-36
6.924868122329310705e-01	7.122859205739134822e-36
6.926341515596317056e-01	7.159300464560918152e-36
6.927814908863322296e-01	7.195741723382285867e-36
6.929288302130327537e-01	7.232182982204051824e-36
6.930761695397333888e-01	7.268624241025454285e-36
6.932235088664339129e-01	7.305065499847180150e-36
6.933708481931344370e-01	7.341506758668578602e-36
6.935181875198349610e-01	7.377948017490324514e-36
6.936655268465354851e-01	7.414389276311726974e-36
6.938128661732360092e-01	7.450830535133444822e-36
6.939602054999365333e-01	7.487271793954855301e-36
6.941075448266370573e-01	7.523713052776586512e-36
6.942548841533376924e-01	7.560154311597968927e-36
6.944022234800382165e-01	7.596595570419721520e-36
6.945495628067387406e-01	7.633036829241090572e-36
6.946969021334392647e-01	7.669478088062831138e-36
6.948442414601397887e-01	7.705919346884210880e-36
6.949915807868403128e-01	7.742360605705968819e-36
6.951389201135408369e-01	7.778801864527661275e-36
6.952862594402413610e-01	7.815243123349089127e-36
6.954335987669419961e-01	7.851684382170821674e-36
6.955809380936425201e-01	7.888125640992200080e-36
6.957282774203431552e-01	7.924566899813960692e-36
6.958756167470435683e-01	7.961008158635325734e-36
6.960229560737442034e-01	7.997449417457090355e-36
6.961702954004447275e-01	8.033890676278452724e-36
6.963176347271453626e-01	8.070331935100194626e-36
6.964649740538458866e-01	8.106773193921571696e-36
6.966123133805464107e-01	8.143214452743306916e-36
6.967596527072469348e-01	8.179655711564721405e-36
6.969069920339474589e-01	8.216096970386417870e-36
6.970543313606479829e-01	8.252538229208139726e-36
6.972016706873485070e-01	8.288979488029520805e-36
6.973490100140490311e-01	8.325420746851234643e-36
6.974963493407495552e-01	8.361862005672621068e-36
6.976436886674501903e-01	8.398303264494353615e-36
6.977910279941507143e-01	8.434744523315715985e-36
6.979383673208512384e-01	8.471185782137459223e-36
6.980857066475517625e-01	8.507627040959070160e-36
6.982330459742522866e-01	8.544068299780522067e-36
6.983803853009528106e-01	8.580509558602259960e-36
6.985277246276533347e-01	8.616950817423650393e-36
6.986750639543538588e-01	8.653392076245342849e-36
6.988224032810546049e-01	8.689833335066739965e-36
6.989697426077550180e-01	8.726274593888427075e-36
6.991170819344556531e-01	8.762715852709980547e-36
6.992644212611561771e-01	8.799157111531564756e-36
6.994117605878567012e-01	8.835598370353302649e-36
6.995590999145572253e-01	8.872039629174650319e-36
6.997064392412578604e-01	8.908480887996360147e-36
6.998537785679583845e-01	8.944922146817714499e-36
7.000011178946589085e-01	8.981363405639440364e-36
7.001484572213594326e-01	9.017804664461136829e-36
7.002957965480599567e-01	9.054245923282505881e-36
7.004431358747604808e-01	9.090687182104218382e-36
7.005904752014610049e-01	9.127128440925591443e-36
7.007378145281615289e-01	9.163569699747287908e-36
7.008851538548621640e-01	9.200010958569032483e-36
7.010324931815626881e-01	9.236452217390386834e-36
7.011798325082632122e-01	9.272893476212085972e-36
7.013271718349637363e-01	9.309334735033438987e-36
7.014745111616642603e-01	9.345775993855172871e-36
7.016218504883647844e-01	9.382217252676872009e-36
7.017691898150653085e-01	9.418658511498229033e-36
7.019165291417660546e-01	9.455099770319968262e-36
7.020638684684664677e-01	9.491541029141282522e-36
7.022112077951671028e-01	9.527982287963020415e-36
7.023585471218676268e-01	9.564423546784715543e-36
7.025058864485681509e-01	9.600864805606069894e-36
7.026532257752686750e-01	9.637306064427774378e-36
7.028005651019691991e-01	9.673747323249306468e-36
7.029479044286697231e-01	9.710188582070850585e-36
7.030952437553703582e-01	9.746629840892551060e-36
7.032425830820708823e-01	9.783071099713900065e-36
7.033899224087714064e-01	9.819512358535601876e-36
7.035372617354719305e-01	9.855953617357280968e-36
7.036846010621724545e-01	9.892394876178637992e-36
7.038319403888729786e-01	9.928836135000342476e-36
7.039792797155735027e-01	9.965277393822056314e-36
7.041266190422740268e-01	1.000171865264338126e-35
7.042739583689746619e-01	1.003815991146509109e-35
7.044212976956751859e-01	1.007460117028643475e-35
7.045686370223757100e-01	1.011104242910814458e-35
7.047159763490762341e-01	1.014748368792983169e-35
7.048633156757767582e-01	1.018392494675118337e-35
7.050106550024772822e-01	1.022036620557286514e-35
7.051579943291778063e-01	1.025680746439456561e-35
7.053053336558785524e-01	1.029324872321592798e-35
7.054526729825790765e-01	1.032968998203761509e-35
7.056000123092796006e-01	1.036613124085931690e-35
7.057473516359801247e-01	1.040257249968065254e-35
7.058946909626806487e-01	1.043901375850234634e-35
7.060420302893811728e-01	1.047545501732405884e-35
7.061893696160816969e-01	1.051189627614537978e-35
7.063367089427823320e-01	1.054833753496709362e-35
7.064840482694828561e-01	1.058477879378876736e-35
7.066313875961833801e-01	1.062122005261009231e-35
7.067787269228839042e-01	1.065766131143179012e-35
7.069260662495844283e-01	1.069410257025346386e-35
7.070734055762849524e-01	1.073054382907479149e-35
7.072207449029854764e-01	1.076698508789647058e-35
7.073680842296860005e-01	1.080342634671816437e-35
7.075154235563866356e-01	1.083986760553948531e-35
7.076627628830871597e-01	1.087630886436119514e-35
7.078101022097876838e-01	1.091275012318286755e-35
7.079574415364882078e-01	1.094919138200420319e-35
7.081047808631887319e-01	1.098563264082587694e-35
7.082521201898892560e-01	1.102207389964755870e-35
7.083994595165898911e-01	1.105851515846891439e-35
7.085467988432903041e-01	1.109495641729056141e-35
7.086941381699910503e-01	1.113139767611228059e-35
7.088414774966915743e-01	1.116783893493361356e-35
7.089888168233920984e-01	1.120428019375528063e-35
7.091361561500926225e-01	1.124072145257698511e-35
7.092834954767931466e-01	1.127716271139864282e-35
7.094308348034936706e-01	1.131360397021996109e-35
7.095781741301941947e-01	1.135004522904164686e-35
7.097255134568948298e-01	1.138648648786331660e-35
7.098728527835953539e-01	1.142292774668464155e-35
7.100201921102958780e-01	1.145936900550630728e-35
7.101675314369964020e-01	1.149581026432799439e-35
7.103148707636969261e-01	1.153225152314966279e-35
7.104622100903974502e-01	1.156869278197098507e-35
7.106095494170979743e-01	1.160513404079265214e-35
7.107568887437984984e-01	1.164157529961434459e-35
7.109042280704991335e-01	1.167801655843562277e-35
7.110515673971996575e-01	1.171445781725732592e-35
7.111989067239001816e-01	1.175089907607898496e-35
7.113462460506007057e-01	1.178734033490066138e-35
7.114935853773013408e-01	1.182378159372197698e-35
7.116409247040017538e-01	1.186022285254363335e-35
7.117882640307025000e-01	1.189666411136534585e-35
7.119356033574030240e-01	1.193310537018665878e-35
7.120829426841035481e-01	1.196954662900833386e-35
7.122302820108040722e-01	1.200598788782999424e-35
7.123776213375045963e-01	1.204242914665165730e-35
7.125249606642051203e-01	1.207887040547294750e-35
7.126722999909056444e-01	1.211531166429461189e-35
7.128196393176061685e-01	1.215175292311627896e-35
7.129669786443068036e-01	1.218819418193794870e-35
7.131143179710073277e-01	1.222463544075923890e-35
7.132616572977078517e-01	1.226107669958090329e-35
7.134089966244083758e-01	1.229754673344228969e-35
7.135563359511088999e-01	1.233523521280857363e-35
7.137036752778094240e-01	1.238200763387381540e-35
7.138510146045099480e-01	1.244271672938989527e-35
7.139983539312104721e-01	1.250797865958796065e-35
7.141456932579111072e-01	1.257353197426488776e-35
7.142930325846116313e-01	1.263908785413763460e-35
7.144403719113121554e-01	1.270464373401103895e-35
7.145877112380127905e-01	1.277019961388459564e-35
7.147350505647132035e-01	1.283575549375794654e-35
7.148823898914138386e-01	1.290131137363074149e-35
7.150297292181143627e-01	1.296686725350419395e-35
7.151770685448149978e-01	1.303242313337763037e-35
7.153244078715155219e-01	1.309797901325107213e-35
7.154717471982160459e-01	1.316353489312380562e-35
7.156190865249165700e-01	1.322909077299723135e-35
7.157664258516170941e-01	1.329464665287067044e-35
7.159137651783176182e-01	1.336020253274408013e-35
7.160611045050181422e-01	1.342575841261749784e-35
7.162084438317186663e-01	1.349131429249028211e-35
7.163557831584193014e-01	1.355687017236367042e-35
7.165031224851198255e-01	1.362242605223714960e-35
7.166504618118203496e-01	1.368798193211054593e-35
7.167978011385208736e-01	1.375353781198328476e-35
7.169451404652213977e-01	1.381909369185668376e-35
7.170924797919219218e-01	1.388464957173012552e-35
7.172398191186224459e-01	1.395020545160352987e-35
7.173871584453229699e-01	1.401576133147696629e-35
7.175344977720236050e-01	1.408131721134971046e-35
7.176818370987241291e-01	1.414687309122306136e-35
7.178291764254246532e-01	1.421242897109650579e-35
7.179765157521252883e-01	1.427798485096995825e-35
7.181238550788258124e-01	1.434354073084338665e-35
7.182711944055263364e-01	1.440909661071612014e-35
7.184185337322269715e-01	1.447465249058953250e-35
7.185658730589274956e-01	1.454020837046296625e-35
7.187132123856280197e-01	1.460576425033629041e-35
7.188605517123285438e-01	1.467132013020971614e-35
7.190078910390290678e-01	1.473687601008245497e-35
7.191552303657295919e-01	1.480243188995585130e-35
7.193025696924301160e-01	1.486798776982927435e-35
7.194499090191306401e-01	1.493354364970267068e-35
7.195972483458312752e-01	1.499909952957605899e-35
7.197445876725317992e-01	1.506465540944894482e-35
7.198919269992323233e-01	1.513021128932218613e-35
7.200392663259328474e-01	1.519576716919558246e-35
7.201866056526333715e-01	1.526132304906892266e-35
7.203339449793338956e-01	1.532687892894234037e-35
7.204812843060344196e-01	1.539243480881570463e-35
7.206286236327349437e-01	1.545799068868843811e-35
7.207759629594354678e-01	1.552354656856183978e-35
7.209233022861361029e-01	1.558910244843523344e-35
7.210706416128367380e-01	1.565465832830869391e-35
7.212179809395371510e-01	1.572021420818205282e-35
7.213653202662377861e-01	1.578577008805544915e-35
7.215126595929383102e-01	1.585132596792816927e-35
7.216599989196388343e-01	1.591688184780156293e-35
7.218073382463394694e-01	1.598243772767493787e-35
7.219546775730399935e-01	1.604799360754830213e-35
7.221020168997405175e-01	1.611354948742166371e-35
7.222493562264410416e-01	1.617910536729501995e-35
7.223966955531415657e-01	1.624466124716841093e-35
7.225440348798420898e-01	1.631021712704114441e-35
7.226913742065426138e-01	1.637577300691451401e-35
7.228387135332431379e-01	1.644132888678789430e-35
7.229860528599437730e-01	1.650688476666123183e-35
7.231333921866442971e-01	1.657244064653462816e-35
7.232807315133448212e-01	1.663799652640801914e-35
7.234280708400453452e-01	1.670355240628132460e-35
7.235754101667458693e-01	1.676910828615405274e-35
7.237227494934463934e-01	1.683466416602740897e-35
7.238700888201469175e-01	1.690022004590079728e-35
7.240174281468474415e-01	1.696577592577414550e-35
7.241647674735481877e-01	1.703133180564755787e-35
7.243121068002486007e-01	1.709688768552086332e-35
7.244594461269492358e-01	1.716244356539428638e-35
7.246067854536497599e-01	1.722799944526731386e-35
7.247541247803502840e-01	1.729355532514029057e-35
7.249014641070508080e-01	1.735911120501368690e-35
7.250488034337513321e-01	1.742466708488698433e-35
7.251961427604519672e-01	1.749022296476038333e-35
7.253434820871524913e-01	1.755577884463373690e-35
7.254908214138530154e-01	1.762133472450710650e-35
7.256381607405535394e-01	1.768689060438043868e-35
7.257855000672540635e-01	1.775244648425381096e-35
7.259328393939545876e-01	1.781800236412649098e-35
7.260801787206551117e-01	1.788355824399980980e-35
7.262275180473556357e-01	1.794911412387316604e-35
7.263748573740562708e-01	1.801467000374648753e-35
7.265221967007567949e-01	1.808022588361984644e-35
7.266695360274573190e-01	1.814578176349318664e-35
7.268168753541578431e-01	1.821133764336657228e-35
7.269642146808583671e-01	1.827689352323987239e-35
7.271115540075588912e-01	1.834244940311321526e-35
7.272588933342596373e-01	1.840800528298603160e-35
7.274062326609599394e-01	1.847356116285922747e-35
7.275535719876606855e-01	1.853911704273261311e-35
7.277009113143612096e-01	1.860467292260596132e-35
7.278482506410617336e-01	1.867022880247926945e-35
7.279955899677622577e-01	1.873578468235258827e-35
7.281429292944627818e-01	1.880134056222595787e-35
7.282902686211633059e-01	1.886689644209928471e-35
7.284376079478639410e-01	1.893245232197260620e-35
7.285849472745644650e-01	1.899800820184591165e-35
7.287322866012649891e-01	1.906356408171925453e-35
7.288796259279655132e-01	1.912911996159254662e-35
7.290269652546660373e-01	1.919467584146524535e-35
7.291743045813665614e-01	1.926023172133855081e-35
7.293216439080670854e-01	1.932578760121192308e-35
7.294689832347676095e-01	1.939134348108522854e-35
7.296163225614682446e-01	1.945689936095856072e-35
7.297636618881687687e-01	1.952245524083185548e-35
7.299110012148692928e-01	1.958801112070520103e-35
7.300583405415698168e-01	1.965356700057854390e-35
7.302056798682703409e-01	1.971912288045180659e-35
7.303530191949708650e-01	1.978467876032514145e-35
7.305003585216713891e-01	1.985023464019843086e-35
7.306476978483721352e-01	1.991579052007178710e-35
7.307950371750725482e-01	1.998134639994502841e-35
7.309423765017731833e-01	2.004690227981843543e-35
7.310897158284737074e-01	2.011245815969173821e-35
7.312370551551742315e-01	2.017801403956500090e-35
7.313843944818747556e-01	2.024356991943770231e-35
7.315317338085752796e-01	2.030912579931098905e-35
7.316790731352758037e-01	2.037468167918432658e-35
7.318264124619764388e-01	2.044023755905761867e-35
7.319737517886769629e-01	2.050579343893090275e-35
7.321210911153774870e-01	2.057134931880415742e-35
7.322684304420780110e-01	2.063690519867753504e-35
7.324157697687785351e-01	2.070246107855081644e-35
7.325631090954790592e-01	2.076801695842410853e-35
7.327104484221795833e-01	2.083357283829740596e-35
7.328577877488801073e-01	2.089912871817069538e-35
